sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
6ac65467f396921ccd187a03f3661d18b20904828a15be3c8b86a81067cb0c37,test,Male,Medicine,Licensed Professional,MW,mcq,,"Corneal Herbert's rosettes are found in:
","Corneal Herbert's rosettes are found in:
","{""option1"": ""Mucopurulent conjunctivitis"", ""option2"": ""Phlyctenular keratoconjunctivitis"", ""option3"": ""Active trachoma"", ""option4"": ""Spring catarrh"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
52a4661a959989e0b13b9b28b7130904fccdece4ccc09a2e58a3ef786e061954,test,Male,Medicine,Licensed Professional,MW,mcq,,"In viral epidemic kerato-conjunctlvitis characteristically there is usually: 
a. 
c. 
d. 
","In viral epidemic kerato-conjunctlvitis characteristically there is usually: 
a. 
c. 
d. 
","{""option1"": ""Copious purulent discharge  b."", ""option2"": ""Copious muco-purulent discharge"", ""option3"": ""Excessive watery lacrimation"", ""option4"": ""Mucoid ropy white discharge"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
be2d6a5c2aafa636ba7c1e0644de39d0adab1d16eba0ed4f87339253b79e2805,test,Male,Medicine,Licensed Professional,MW,mcq,,"Ten years old boy complains of itching. On examination, there are mucoid nodules with smooth rounded surface on the limbus, and mucous white ropy mucopurulent conjunctival discharge. He most probably suffers from: ","Ten years old boy complains of itching. On examination, there are mucoid nodules with smooth rounded surface on the limbus, and mucous white ropy mucopurulent conjunctival discharge. He most probably suffers from: ","{""option1"": ""Trachoma"", ""option2"": ""Mucopurulent conjunctivitis"", ""option3"": ""Bulbar spring catarrh"", ""option4"": ""Purulent conjunctivitis"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v3
dc146697e30ef760eca740c4997ac2b8507ed3648ff62e291e57eff149af628d,test,Male,Medicine,Licensed Professional,MW,mcq,,"Patching of the eye is contraindicated in: 
a. 
b. 
c. 
d.  
","Patching of the eye is contraindicated in: 
a. 
b. 
c. 
d. 
","{""option1"": ""Corneal abrasion"", ""option2"": ""Bacterial corneal ulcer"", ""option3"": ""Mucopurulent conjunctivitis"", ""option4"": ""After glaucoma surgery"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
6185ff05d5decc7cb995a432294cd91c4c26b6fc41740e7b79f411532083cdeb,test,Male,Medicine,Licensed Professional,MW,mcq,,"A young child suffering from fever and sore throat began to complain of lacrimation. On examination, follicles were found in the lower palpebral conjunctiva with tender preauricular lymph nodes. The most probable diagnosis is: 
","A young child suffering from fever and sore throat began to complain of lacrimation. On examination, follicles were found in the lower palpebral conjunctiva with tender preauricular lymph nodes. The most probable diagnosis is: 
","{""option1"": ""Trachoma"", ""option2"": ""Staphylococal conjunctivitis"", ""option3"": ""Adenoviral conjunctivitis"", ""option4"": ""Phlyctenular conjunctivitis"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,1.0,0.0,expert,1.0,,0.0,,,,,,,v3
ff5e27fb2f560a11c7f444bdacf920876a2da56f85099cd31ef3eb0c8e3a51c8,test,Male,Medicine,Licensed Professional,MW,mcq,,"A 12 years old boy receiving long-term treatment for spring catarrh, developed defective vision in both eyes. The likely cause is: 
","A 12 years old boy receiving long-term treatment for spring catarrh, developed defective vision in both eyes. The likely cause is: 
","{""option1"": ""Posterior subcapsular cataract"", ""option2"": ""Retinopathy of prematurity"", ""option3"": ""Optic neuritis"", ""option4"": ""Vitreous hemorrhage"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v3
691024e53abf29d80adaa50924f218dbdc148bb926acd482de802dcaa6c60ff2,test,Male,Medicine,Licensed Professional,MW,mcq,,"Which of the following organism can penetrate intact corneal epithelium? 

","Which of the following organism can penetrate intact corneal epithelium? 

","{""option1"": ""Strept pyogenes"", ""option2"": ""Staph aureus"", ""option3"": ""Pseudomonas pyocyanaea"", ""option4"": ""Corynebacterium diphtheriae"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
7ff78e2353f6be5926ec2844540ab4879b956f62367232739f1b7f9a56aa525d,test,Male,Medicine,Licensed Professional,MW,mcq,,"A recurrent bilateral conjunctivitis occurring with the onset of hot weather in young boys with symptoms of burning, itching, and lacrimation with large flat topped cobble stone papillae raised areas in the palpebral conjunctiva is: 

","A recurrent bilateral conjunctivitis occurring with the onset of hot weather in young boys with symptoms of burning, itching, and lacrimation with large flat topped cobble stone papillae raised areas in the palpebral conjunctiva is: 

","{""option1"": ""Trachoma"", ""option2"": ""Phlyctenular conjunctivitis"", ""option3"": ""Mucopurulent conjunctivitis"", ""option4"": ""Vernal keratoconjunctivitis"", ""option5"": ""n/a""}",option4,,Ophthalmology,No,0.0,0.0,1.0,expert,1.0,,0.0,,,,,,,v3
3dd01fd60996a3aa08fb7ffb46c4ae626ab37b4315e6b1f137c37e24ad8bf492,test,Male,Medicine,Licensed Professional,MW,mcq,,"Phlycten is due to: 
","Phlycten is due to: 
","{""option1"": ""Endogenous allergy"", ""option2"": ""Exogenous allergy"", ""option3"": ""Degeneration"", ""option4"": ""None of the above"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
bddce3eb7e9b48ac8317349ee9655f71dc8b67964b733e99d873793294fa6e58,test,Male,Medicine,Licensed Professional,MW,mcq,,"The color of fluorescein staining in corneal ulcer is: 

","The color of fluorescein staining in corneal ulcer is: 

","{""option1"": ""Yellow"", ""option2"": ""Blue"", ""option3"": ""Green"", ""option4"": ""Royal blue"", ""option5"": ""n/a""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
aef9035e085cd8a04f217e4e1cbc3d4de8ddd76e72dc3d727d3393ae067a2040,test,Male,Medicine,Licensed Professional,MW,mcq,,"Corneal sensations are diminished in: 
","Corneal sensations are diminished in: 
","{""option1"": ""Herpes simplex"", ""option2"": ""Conjunctivitis"", ""option3"": ""Fungal infections"", ""option4"": ""Marginal keratitis"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
328102a6dad545b6ce7e510e727d21f7c294d75fa719dadb2c0ba9f732de3121,test,Male,Medicine,Licensed Professional,MW,mcq,,"Dense scar of cornea with incarceration of iris is known as: 

","Dense scar of cornea with incarceration of iris is known as: 

","{""option1"": ""Adherent Leucoma"", ""option2"": ""Dense leucoma"", ""option3"": ""Ciliary staphyloma"", ""option4"": ""Iris bombe"", ""option5"": ""n/a""}",option1,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
b2a47fef3cb7c43e3dc1a12820e10b7b419c034f5f8262aec0f787a503f39e12,test,Male,Medicine,Licensed Professional,MW,mcq,,"Irrespective of the etiology of a corneal ulcer, the drug always indicated is: 
a.  
b. 
c. 
 
","Irrespective of the etiology of a corneal ulcer, the drug always indicated is: 
a. 
b. 
c. 
 
","{""option1"": ""Corticosteroids"", ""option2"": ""Cycloplegics"", ""option3"": ""Antibiotics"", ""option4"": ""Antifungals"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
78a85dd4e912a8e20cc736c4b0558f3e4ddfd806c093ea1a9505c09f7ab49387,test,Male,Medicine,Licensed Professional,MW,mcq,,"Band shaped keratopathy is commonly caused by deposition of: 
","Band shaped keratopathy is commonly caused by deposition of: 
","{""option1"": ""Magnesium salt"", ""option2"": ""Calcium salt"", ""option3"": ""Ferrous salt"", ""option4"": ""Copper salt"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
42eb24379785eb7bba80faeb456890423c889ac5136f626916c6c0c90fadcbe1,test,Male,Medicine,Licensed Professional,MW,mcq,,"Distichiasis is: 
","Distichiasis is: 
","{""option1"": ""Misdirected eyelashes"", ""option2"": ""Accessory row of eyelashes"", ""option3"": ""Downward drooping of upper lid"", ""option4"": ""Outward protrusion of lower lid"", ""option5"": ""n/a""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v3
2850f42719c7abd1289070c5f5b23644e7278ad78aa8f5044eed7de5147983b9,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following statements is NOT true about the ocular manifestations of systemic diseases and treatment?

 
","Which of the following statements is NOT true about the ocular manifestations of systemic diseases and treatment?

 
","{""option1"": ""Use of chloroquine causes maculopathy"", ""option2"": ""Herpes zoster ophthalmicus is suggestive of HIV infection"", ""option3"": ""Punctate keratitis and koplik spot occur in rubeolar infection"", ""option4"": ""Maesles infection can be associate with vitamin A deficiency"", ""option5"": ""The triad of glaucoma, deafness and heart defect is characteristic of rubella""}",option5,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
5cdc4d6456a42053143f09e1e8eae59e46a4397edc4a69e5e9749ad442ee0e97,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following medications is useful in the immediate postoperative management after Cataract surgery?


 


","Which of the following medications is useful in the immediate postoperative management after Cataract surgery?


 


","{""option1"": ""Acyclovir"", ""option2"": ""Anterllerg"", ""option3"": ""Ivysine"", ""option4"": ""Dexamethasone"", ""option5"": ""Tetracycline""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
ca283f35b20ff4b2612e7dd1a4efb12ea558621403b88c8083ef03ff4a9cfa0a,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following is NOT a risk factor for Primary Open angle glaucoma?





","Which of the following is NOT a risk factor for Primary Open angle glaucoma?





","{""option1"": ""Old age"", ""option2"": ""Female sex"", ""option3"": ""Family history"", ""option4"": ""Raised intraocular pressure"", ""option5"": ""Myopia""}",option2,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
ed0e8468c7f8bf6a6ad0510eefec21d94ff5058fadf325c3fa42e24c0d28bf74,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 25year old man was hit in the right eye and developed hyphaema. Which of the following is True concerning its management?






","A 25 year old man was hit in the right eye and developed hyphaema. Which of the following is True concerning its management?






","{""option1"": ""It is due to bleeding in the anterior segment of  the eye"", ""option2"": ""When it is microscopic, it is better drained surgically"", ""option3"": ""It can never result in loss of vision"", ""option4"": ""It can result in cornea staining"", ""option5"": ""Conservative management is not a method of treatment""}",option4,,Ophthalmology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
2b1dd55a9aa2bc8cefb4adab74c8ec2149f6488578609a6d3eb1e5fe32b48b35,test,Female,Medicine,Licensed Professional,NG,mcq,,"An 11year old child presented with sudden onset inward deviation of Right Eye, following a febrile illness treated with some injections at a private hospital. He has been complaining of neck pain and staggers when walking. What is the most likely diagnosis?





","An 11 year old child presented with sudden onset inward deviation of Right Eye, following a febrile illness treated with some injections at a private hospital. He has been complaining of neck pain and staggers when walking. What is the most likely diagnosis?





","{""option1"": ""Childhood Esotropia"", ""option2"": ""3rd Cranial Nerve palsy"", ""option3"": ""Intracranial infection such as Meningitis"", ""option4"": ""Pseudotumor of the orbit"", ""option5"": ""Retinoblastoma""}",option3,,Ophthalmology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
c0d122c62f42a1dcc148e9edc835cae533d51eec34fa0e49205dffd05ab978b2,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following statements is true regarding cornea ulcer?

","Which of the following statements is true regarding cornea ulcer?

","{""option1"": ""The nature of eye discharge cannot assist in the diagnosis"", ""option2"": ""It rarely causes pain"", ""option3"": ""Presence of satellite lesion is suggestive of fungal aetiology"", ""option4"": ""Do not usually threaten vision"", ""option5"": ""It never occurs when cornea epithelium is intact""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
ba5ad9d82f1876978d610f8ff294a740514a9241f6445e1ead7d786bcfa31a05,test,Female,Medicine,Licensed Professional,NG,mcq,,"Identify  the best management option for a suspected corneal laceration


 

","Identify the best management option for a suspected corneal laceration


 

","{""option1"": ""Prescribe topical and oral antibiotics and have the patient return for follow-up in 48hours"", ""option2"": ""To improve exposure, apply 4 rectus sutures in the operating room, usually with general anesthesia"", ""option3"": ""Perform a thorough, gentle exploration and repair in the operating room, usually under general anesthesia"", ""option4"": ""Irrigate the fornixes to ensure that no particles are left behind"", ""option5"": ""Masterly inactivity""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
738acec76ed7d74277c77e3c1e7f70357bf645f57507f3cf076629b69b000df2,test,Female,Medicine,Licensed Professional,NG,mcq,,"A healthy 30-year old woman presents with red eyes of 2days duration. There was associated watering, stinging sensation and mild photophobia. Her vision was 6/9 in each eye. The most likely cause of her red eye is:


 

","A healthy 30-year old woman presents with red eyes of 2 days duration. There was associated watering, stinging sensation and mild photophobia. Her vision was 6/9 in each eye. The most likely cause of her red eye is:


 

","{""option1"": ""Angle-closure glaucoma"", ""option2"": ""Viral conjunctivitis"", ""option3"": ""Diabetic retinopathy"", ""option4"": ""Preseptal cellulitis"", ""option5"": ""Hypopyon keratitis""}",option2,,Ophthalmology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
a6dfdec683a73387c7243289c1446f9f64273afb165a45f6a64008921c88855f,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 12-year-old child presented with right periorbital oedema, ophthalmoplegia and proptosis. Which of the following is incorrect about the management?

","A 12-year-old child presented with right periorbital oedema, ophthalmoplegia and proptosis. Which of the following is incorrect about the management?

","{""option1"": ""Dental caries may be an inciting condition"", ""option2"": ""Most likely diagnosis is preseptal cellulitis"", ""option3"": ""Most likely diagnosis is orbital cellulitis"", ""option4"": ""It may result in a life-threatening condition"", ""option5"": ""Urgent admission into the hospital is required""}",option2,,Ophthalmology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
e445a373619842277610134bc92e14c32da73b4a3875151ec334643788197221,test,Female,Medicine,Licensed Professional,NG,mcq,,"In the management of ophthalmia neonatorum which of the following will NOT be helpful
 


","In the management of ophthalmia neonatorum which of the following will NOT be helpful
 


","{""option1"": ""Time of appearance of first symptom"", ""option2"": ""History of vaginal discharge in the mother"", ""option3"": ""Gestational age of pregnancy before delivery"", ""option4"": ""Use of Crede\u2019s prophylaxis"", ""option5"": ""Microscopy, culture and sensitivity of eye discharge""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
